#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_Facturacion
C_5745,2,5,1589,333,795,21
C_5746,1,2,159,1,159,1
C_5747,1,3,1380,119,1380,9
C_5748,1,2,1260,336,1260,27
C_5749,2,5,1530,272,765,18
C_575,22,3,8211,1034,373,13
C_5750,1,1,545,247,545,45
C_5751,1,1,7327,1597,7327,22
C_5752,1,1,62,7,62,11
C_5753,1,1,400,1,400,1
C_5754,2,1,709,8,355,1
C_5755,1,1,270,136,270,50
C_5756,1,1,437,119,437,27
C_5757,1,1,275,40,275,15
C_5758,1,2,1140,289,1140,25
C_5759,1,1,171,105,171,62
C_576,31,4,43983,11758,1419,27
C_5760,3,4,2052,523,684,25
C_5761,1,1,351,60,351,17
C_5762,4,1,1666,139,417,8
C_5763,1,1,1856,114,1856,6
C_5764,6,4,1133,208,189,18
C_5765,1,2,780,217,780,28
C_5766,1,3,172,12,172,7
C_5767,4,1,1663,136,416,8
C_5768,1,3,360,242,360,67
C_5769,1,1,702,6,702,1
C_577,18,1,133779,26472,7432,20
C_5770,5,5,6114,1783,1223,29
C_5771,1,1,66,16,66,25
C_5772,1,2,120,43,120,36
C_5773,1,2,1859,551,1859,30
C_5774,1,1,250,51,250,21
C_5775,1,2,2250,1154,2250,51
C_5776,1,1,350,72,350,21
C_5777,1,4,320,92,320,29
C_5778,1,1,93,16,93,17
C_5779,1,1,408,111,408,27
C_578,3,5,636,306,212,48
C_5780,1,2,180,64,180,36
C_5781,1,2,7181,2003,7181,28
C_5782,1,1,2300,474,2300,21
C_5783,2,5,288,28,144,10
C_5784,3,1,2550,84,850,3
C_5785,1,2,670,51,670,8
C_5786,1,1,576,6,576,1
C_5787,1,1,448,64,448,14
C_5788,1,2,880,261,880,30
C_5789,1,3,110,81,110,74
C_579,17,5,10069,1572,592,16
C_5790,1,2,120,30,120,25
C_5791,1,3,720,399,720,55
C_5792,1,1,1046,116,1046,11
C_5793,1,1,725,149,725,21
C_5794,2,5,262,86,131,33
C_5795,1,2,510,142,510,28
C_5796,4,3,3125,399,781,13
C_5797,1,2,102,45,102,44
C_5798,1,4,70,45,70,64
C_5799,1,2,510,142,510,28
C_58,6,5,10839,751,1807,7
C_580,30,2,23628,5022,788,21
C_5800,1,3,150,86,150,57
C_5801,2,3,278,54,139,19
C_5802,1,2,68,8,68,12
C_5803,1,1,300,124,300,41
C_5804,1,1,112,13,112,12
C_5805,1,1,672,116,672,17
C_5806,1,2,420,117,420,28
C_5807,1,3,690,457,690,66
C_5808,2,4,1862,1157,931,62
C_5809,1,2,304,13,304,4
C_581,9,4,14573,1224,1619,8
C_5810,8,1,12799,1173,1600,9
C_5811,1,1,394,56,394,14
C_5812,3,5,1102,201,367,18
C_5813,1,1,960,20,960,2
C_5814,1,1,222,3,222,2
C_5815,1,3,350,30,350,9
C_5816,1,2,4500,315,4500,7
C_5817,1,4,1200,122,1200,10
C_5818,2,1,1164,210,582,18
C_5819,1,1,230,44,230,19
C_582,1,2,2106,463,2106,22
C_5820,1,2,120,35,120,29
C_5821,1,1,92,18,92,19
C_5822,1,2,3168,562,3168,18
C_5823,1,3,135,1,135,1
C_5824,1,2,170,127,170,75
C_5825,1,1,234,45,234,19
C_5826,1,2,540,156,540,29
C_5827,1,2,90,44,90,49
C_5828,1,4,324,111,324,34
C_5829,8,4,6954,1177,869,17
C_583,38,3,149630,31510,3938,21
C_5830,1,1,850,124,850,15
C_5831,1,2,401,119,401,30
C_5832,1,1,288,50,288,17
C_5833,1,1,2678,386,2678,14
C_5834,3,5,4675,254,1558,5
C_5835,1,2,1320,381,1320,29
C_5836,1,2,1375,453,1375,33
C_5837,2,5,820,59,410,7
C_5838,2,5,1168,624,584,53
C_5839,1,1,438,63,438,14
C_584,15,4,31908,5873,2127,18
C_5840,1,2,180,55,180,31
C_5841,2,4,3500,1855,1750,53
C_5842,2,5,1399,125,700,9
C_5843,1,1,559,3,559,1
C_5844,1,2,600,168,600,28
C_5845,1,2,1022,365,1022,36
C_5846,2,1,8328,117,4164,1
C_5847,4,1,1647,545,412,33
C_5848,2,5,179,107,90,60
C_5849,5,1,2071,228,414,11
C_585,9,1,5792,1430,644,25
C_5850,1,2,1062,277,1062,26
C_5851,1,1,1950,124,1950,6
C_5852,3,1,716,139,239,19
C_5853,1,2,480,148,480,31
C_5854,3,1,14655,690,4885,5
C_5855,1,2,180,46,180,25
C_5856,3,3,294,35,98,12
C_5857,1,1,300,167,300,56
C_5858,1,4,1860,700,1860,38
C_5859,1,1,848,9,848,1
C_586,12,3,23740,3724,1978,16
C_5860,1,2,4000,1116,4000,28
C_5861,1,1,3496,37,3496,1
C_5862,1,3,272,35,272,13
C_5863,1,2,1320,469,1320,36
C_5864,5,4,766,86,153,11
C_5865,1,2,4095,350,4095,9
C_5866,1,2,360,175,360,49
C_5867,1,2,840,234,840,28
C_5868,1,2,1770,448,1770,25
C_5869,1,4,1212,101,1212,8
C_587,8,1,19384,6024,2423,31
C_5870,1,2,711,54,711,8
C_5871,3,5,5397,615,1799,11
C_588,26,3,31818,5540,1224,17
C_589,7,3,6529,920,933,14
C_59,15,1,5300,667,353,13
C_590,10,3,3266,566,327,17
C_591,16,4,16956,4071,1060,24
C_592,19,1,72117,10807,3796,15
C_593,1,4,60,15,60,24
C_594,8,4,7440,1401,930,19
C_595,15,1,6476,1724,432,27
C_596,20,3,5388,1169,269,22
C_597,1,2,338,94,338,28
C_598,41,1,267275,44384,6519,17
C_599,5,3,16550,3113,3310,19
C_6,1,1,608,98,608,16
C_60,4,3,2340,655,585,28
C_600,19,1,13624,2521,717,19
C_601,13,1,17997,2576,1384,14
C_602,28,1,26638,2512,951,9
C_603,26,4,15870,4653,610,29
C_604,1,2,1800,613,1800,34
C_605,9,5,8078,469,898,6
C_606,3,2,12650,1475,4217,12
C_607,12,5,9844,1822,820,19
C_608,5,4,740,114,148,15
C_609,13,1,5892,959,453,16
C_61,27,1,27544,5097,1020,19
C_610,5,4,1575,632,315,40
C_611,17,3,37386,6435,2199,17
C_612,11,1,7263,1025,660,14
C_613,20,1,128402,30412,6420,24
C_614,1,2,874,221,874,25
C_615,37,1,38381,6653,1037,17
C_616,19,1,10825,2367,570,22
C_617,3,1,264754,7667,88251,3
C_618,13,1,30208,4225,2324,14
C_619,12,1,26538,4438,2212,17
C_62,22,5,14189,2487,645,18
C_620,14,1,17921,3441,1280,19
C_621,9,4,4761,906,529,19
C_622,21,3,31053,7526,1479,24
C_623,11,3,16031,1621,1457,10
C_624,9,3,8658,1189,962,14
C_625,6,5,2753,235,459,9
C_626,27,1,85749,13607,3176,16
C_627,23,4,14498,2844,630,20
C_628,27,3,15456,3124,572,20
C_629,26,4,66606,14829,2562,22
C_63,10,3,3155,762,316,24
C_630,14,3,9174,2023,655,22
C_631,28,1,150660,17706,5381,12
C_632,8,1,30474,3291,3809,11
C_633,16,5,12233,2391,765,20
C_634,19,1,31235,4229,1644,14
C_635,20,4,25130,7727,1257,31
C_636,13,4,22511,2834,1732,13
C_637,7,1,6051,2020,864,33
C_638,5,5,958,200,192,21
C_639,18,4,8224,1636,457,20
C_64,6,5,53306,4500,8884,8
C_640,13,1,5084,1190,391,23
C_641,3,3,3942,1701,1314,43
C_642,4,1,27594,13833,6899,50
C_643,15,1,8314,1746,554,21
C_644,32,2,86603,21318,2706,25
C_645,11,3,21199,5623,1927,27
C_646,16,3,6916,816,432,12
C_647,15,3,28953,6624,1930,23
C_648,17,5,14288,1969,840,14
C_649,8,3,39053,4412,4882,11
C_65,3,4,525,210,175,40
C_650,38,4,64724,15940,1703,25
C_651,1,3,1060,59,1060,6
C_652,27,3,385436,79601,14275,21
C_653,5,2,1717,268,343,16
C_654,24,4,13555,3317,565,24
C_655,4,4,1238,243,310,20
C_656,18,1,31090,4851,1727,16
C_657,4,4,1922,300,481,16
C_658,10,1,26274,3069,2627,12
C_659,20,1,48792,2573,2440,5
C_66,27,3,39212,7062,1452,18
C_660,23,4,18808,4853,818,26
C_661,8,3,27904,3419,3488,12
C_662,6,5,5233,1157,872,22
C_663,1,2,38,5,38,12
C_664,29,1,14387,3127,496,22
C_665,18,4,17874,4167,993,23
C_666,18,3,14545,3956,808,27
C_667,6,1,3075,1157,513,38
C_668,5,5,46067,3574,9213,8
C_669,3,4,2980,1383,993,46
C_67,8,5,9328,780,1166,8
C_670,17,3,11936,4024,702,34
C_671,5,3,5190,1434,1038,28
C_672,6,5,1883,307,314,16
C_673,16,3,7039,1118,440,16
C_674,16,4,5736,1612,359,28
C_675,27,3,40454,7937,1498,20
C_676,2,5,1740,493,870,28
C_677,5,1,5325,453,1065,9
C_678,11,1,7263,1022,660,14
C_679,10,5,7132,1131,713,16
C_68,32,3,18206,5898,569,32
C_680,1,1,689,121,689,18
C_681,11,5,5190,988,472,19
C_682,10,2,5326,639,533,12
C_683,27,5,18525,3310,686,18
C_684,36,1,59503,13790,1653,23
C_685,34,2,48709,11048,1433,23
C_686,12,1,25416,5152,2118,20
C_687,5,4,6840,2787,1368,41
C_688,2,5,4222,1415,2111,34
C_689,3,5,8192,1929,2731,24
C_69,29,4,23186,7679,800,33
C_690,17,1,100056,30386,5886,30
C_691,21,1,19395,2912,924,15
C_692,16,5,9345,2116,584,23
C_693,27,3,50539,9866,1872,20
C_694,3,1,6920,1038,2307,15
C_695,8,1,10854,3635,1357,33
C_696,14,1,57733,14500,4124,25
C_697,6,4,1242,390,207,31
C_698,7,5,4550,552,650,12
C_699,5,1,1640,280,328,17
C_7,1,1,158,19,158,12
C_70,16,1,72229,13564,4514,19
C_700,20,3,20385,3575,1019,18
C_701,4,4,2785,627,696,22
C_702,10,5,8142,1059,814,13
C_703,15,1,20432,3188,1362,16
C_704,3,5,10876,2061,3625,19
C_705,9,4,5314,593,590,11
C_706,41,5,145878,25113,3558,17
C_707,6,4,2792,359,465,13
C_708,14,1,7909,2411,565,30
C_709,1,1,2384,366,2384,15
C_71,23,1,54797,8521,2382,16
C_710,24,2,10286,1309,429,13
C_711,2,5,228,50,114,22
C_712,19,2,19037,2429,1002,13
C_713,7,4,22914,10734,3273,47
C_714,18,5,9657,1203,537,12
C_715,11,3,4359,300,396,7
C_716,2,2,670,74,335,11
C_717,1,2,11,6,11,52
C_718,1,1,306,49,306,16
C_719,34,2,47274,9867,1390,21
C_72,5,3,1655,499,331,30
C_720,9,5,2971,712,330,24
C_721,35,4,39415,11442,1126,29
C_722,31,1,23510,2827,758,12
C_723,15,5,19614,2117,1308,11
C_724,18,3,77026,15846,4279,21
C_725,12,5,13249,2543,1104,19
C_726,3,5,3496,214,1165,6
C_727,9,3,21151,8751,2350,41
C_728,3,1,472,61,157,13
C_729,8,2,10088,1235,1261,12
C_73,24,3,78731,9195,3280,12
C_730,1,3,1944,1167,1944,60
C_731,5,1,11810,2235,2362,19
C_732,17,3,17593,2644,1035,15
C_733,28,1,92511,29165,3304,32
C_734,1,1,875,144,875,16
C_735,8,5,3456,655,432,19
C_736,26,3,64104,12846,2466,20
C_737,14,5,6297,1084,450,17
C_738,2,5,181,109,91,60
C_739,40,4,85994,25047,2150,29
C_74,13,5,4952,1914,381,39
C_740,17,4,39366,16105,2316,41
C_741,33,1,103340,23160,3132,22
C_742,6,5,8461,968,1410,11
C_743,7,3,15690,3828,2241,24
C_744,25,1,39571,7852,1583,20
C_745,1,4,2135,78,2135,4
C_746,15,1,5664,1014,378,18
C_747,36,3,76045,14040,2112,18
C_748,9,1,23136,4540,2571,20
C_749,8,5,1246,353,156,28
C_75,27,3,95117,15655,3523,16
C_750,26,1,18062,3883,695,21
C_751,6,4,5866,571,978,10
C_752,1,4,435,278,435,64
C_753,2,5,120,34,60,28
C_754,10,5,7264,800,726,11
C_755,13,1,6434,1944,495,30
C_756,7,4,10482,2228,1497,21
C_757,24,1,12678,1931,528,15
C_758,4,3,1280,186,320,15
C_759,20,5,25532,4580,1277,18
C_76,12,3,2390,578,199,24
C_760,1,2,399,97,399,24
C_761,13,5,9294,635,715,7
C_762,15,5,45306,7355,3020,16
C_763,12,4,2037,399,170,20
C_764,9,5,9881,2117,1098,21
C_765,2,5,8775,1242,4388,14
C_766,5,3,2579,573,516,22
C_767,19,1,30858,3316,1624,11
C_768,3,2,2146,238,715,11
C_769,2,5,880,77,440,9
C_77,1,1,525,91,525,17
C_770,1,1,408,132,408,32
C_771,7,3,10268,3536,1467,34
C_772,2,5,1801,139,901,8
C_773,2,5,17100,5680,8550,33
C_774,24,1,16590,4065,691,25
C_775,12,5,10947,3151,912,29
C_776,17,4,12302,3100,724,25
C_777,34,1,248275,31115,7302,13
C_778,28,3,41431,10390,1480,25
C_779,31,2,44092,6813,1422,15
C_78,37,5,82007,17432,2216,21
C_780,1,4,680,60,680,9
C_781,1,1,5975,3274,5975,55
C_782,4,3,1086,139,272,13
C_783,18,1,28367,3927,1576,14
C_784,6,1,1012,277,169,27
C_785,12,1,9590,1261,799,13
C_786,54,2,102590,16788,1900,16
C_787,13,1,62525,7866,4810,13
C_788,12,3,5498,840,458,15
C_789,9,1,6896,1977,766,29
C_79,36,3,70032,15938,1945,23
C_790,6,3,2035,220,339,11
C_791,14,1,59848,10407,4275,17
C_792,17,3,12807,2547,753,20
C_793,7,1,29971,5236,4282,17
C_794,29,1,31206,6929,1076,22
C_795,8,4,15869,4144,1984,26
C_796,28,3,62360,12563,2227,20
C_797,1,2,1452,583,1452,40
C_798,16,2,7804,1149,488,15
C_799,18,1,58095,13729,3228,24
C_8,22,1,261717,23279,11896,9
C_80,44,1,220870,38810,5020,18
C_800,1,1,703,105,703,15
C_801,36,1,123484,24082,3430,20
C_802,18,1,6961,760,387,11
C_803,21,1,30259,11670,1441,39
C_804,20,3,69039,6417,3452,9
C_805,9,5,5914,674,657,11
C_806,11,1,9052,790,823,9
C_807,12,5,5168,561,431,11
C_808,14,3,6793,746,485,11
C_809,27,1,153042,25107,5668,16
C_81,35,5,140932,38768,4027,28
C_810,1,1,2369,348,2369,15
C_811,27,2,32260,4705,1195,15
C_812,7,1,5823,1643,832,28
C_813,1,2,648,208,648,32
C_814,1,2,405,130,405,32
C_815,36,1,73136,18655,2032,26
C_816,6,1,5211,848,869,16
C_817,6,5,6514,1378,1086,21
C_818,2,5,11604,4331,5802,37
C_819,3,5,16668,743,5556,4
C_82,14,2,18701,4878,1336,26
C_820,4,1,2952,471,738,16
C_821,1,1,6200,281,6200,5
C_822,1,2,96,28,96,29
C_823,2,5,1842,600,921,33
C_824,4,1,1796,408,449,23
C_825,25,1,572583,99439,22903,17
C_826,2,5,4290,784,2145,18
C_827,15,3,31449,7646,2097,24
C_828,1,4,169,12,169,7
C_829,33,1,67254,17641,2038,26
C_83,16,1,22395,6354,1400,28
C_830,14,4,24962,6361,1783,25
C_831,27,5,26118,5813,967,22
C_832,11,4,4201,876,382,21
C_833,13,3,9874,1111,760,11
C_834,1,2,324,70,324,22
C_835,1,2,324,70,324,22
C_836,9,3,8305,1768,923,21
C_837,22,3,29347,2914,1334,10
C_838,17,3,9797,1450,576,15
C_839,29,1,36294,4722,1252,13
C_84,20,1,29121,5301,1456,18
C_840,6,1,10180,2946,1697,29
C_841,6,1,4044,882,674,22
C_842,12,1,28440,4895,2370,17
C_843,10,1,16408,3478,1641,21
C_844,20,1,106377,10617,5319,10
C_845,25,3,12906,2477,516,19
C_846,3,4,407,189,136,46
C_847,2,5,3960,2084,1980,53
C_848,12,1,2557,342,213,13
C_849,2,5,387,79,194,20
C_85,37,4,86639,19850,2342,23
C_850,13,5,47266,9497,3636,20
C_851,3,4,6909,2010,2303,29
C_852,3,1,1763,275,588,16
C_853,12,3,30790,6244,2566,20
C_854,3,1,2939,644,980,22
C_855,10,1,64233,8939,6423,14
C_856,5,1,49692,16638,9938,33
C_857,13,1,13168,1729,1013,13
C_858,4,4,3755,1640,939,44
C_859,25,1,49869,7723,1995,15
C_86,28,1,17294,3848,618,22
C_860,2,5,770,209,385,27
C_861,5,5,4832,560,966,12
C_862,5,2,4683,994,937,21
C_863,2,5,6013,197,3007,3
C_864,23,1,43084,7177,1873,17
C_865,23,3,43448,5314,1889,12
C_866,23,4,45021,9379,1957,21
C_867,9,1,8776,1719,975,20
C_868,1,1,840,123,840,15
C_869,1,2,4680,294,4680,6
C_87,8,5,11922,948,1490,8
C_870,11,1,7985,1096,726,14
C_871,1,1,2520,688,2520,27
C_872,6,1,10479,2771,1747,26
C_873,5,4,3135,734,627,23
C_874,10,5,4233,853,423,20
C_875,9,1,7787,2415,865,31
C_876,6,4,4510,490,752,11
C_877,7,5,1693,456,242,27
C_878,16,5,7988,1670,499,21
C_879,24,1,25009,4951,1042,20
C_88,29,3,197165,38959,6799,20
C_880,20,1,16351,3032,818,19
C_881,32,4,73006,21053,2281,29
C_882,15,1,23850,4156,1590,17
C_883,20,5,25361,5066,1268,20
C_884,1,2,7179,1680,7179,23
C_885,5,3,23317,3204,4663,14
C_886,2,5,1686,520,843,31
C_887,7,5,2192,231,313,11
C_888,12,1,4473,839,373,19
C_889,22,1,18900,4120,859,22
C_89,22,4,20657,3588,939,17
C_890,9,1,11425,1302,1269,11
C_891,24,1,39385,7262,1641,18
C_892,5,1,819,138,164,17
C_893,23,4,20823,4381,905,21
C_894,19,3,10682,2941,562,28
C_895,1,1,255,41,255,16
C_896,5,3,23140,1210,4628,5
C_897,1,2,405,130,405,32
C_898,1,2,216,45,216,21
C_899,2,5,5063,974,2532,19
C_9,27,4,47368,8347,1754,18
C_90,2,5,241,90,121,37
C_900,2,5,12980,3222,6490,25
C_901,7,1,32526,7207,4647,22
C_902,22,1,109227,20211,4965,19
C_903,32,1,115996,19867,3625,17
C_904,29,1,106060,17347,3657,16
C_905,7,1,44553,6561,6365,15
C_906,15,1,31997,3730,2133,12
C_907,1,2,533,4,533,1
C_908,1,2,533,4,533,1
C_909,3,5,3272,283,1091,9
C_91,31,4,31879,7549,1028,24
C_910,6,5,3983,320,664,8
C_911,8,5,16973,1068,2122,6
C_912,18,3,15160,5607,842,37
C_913,17,1,15269,3117,898,20
C_914,9,1,20494,6747,2277,33
C_915,25,4,17234,3610,689,21
C_916,1,2,3974,1340,3974,34
C_917,8,5,42013,11448,5252,27
C_918,15,4,4455,672,297,15
C_919,16,1,15995,3456,1000,22
C_92,13,4,9489,2156,730,23
C_920,10,1,4944,1391,494,28
C_921,6,3,4323,1622,721,38
C_922,9,4,13265,3006,1474,23
C_923,16,1,21998,2787,1375,13
C_924,11,5,18474,4639,1679,25
C_925,1,3,520,29,520,5
C_926,31,3,64745,14476,2089,22
C_927,12,1,77104,14596,6425,19
C_928,6,4,3664,1965,611,54
C_929,7,5,2172,745,310,34
C_93,16,1,9841,1006,615,10
C_930,20,5,87116,22216,4356,26
C_931,5,1,10698,1022,2140,10
C_932,1,2,500,13,500,3
C_933,5,5,12404,1300,2481,10
C_934,4,1,1578,725,395,46
C_935,10,1,10592,3424,1059,32
C_936,10,1,10592,3424,1059,32
C_937,8,4,14159,2164,1770,15
C_938,1,1,1828,378,1828,21
C_939,32,1,39343,4924,1229,13
C_94,9,4,3433,1154,381,34
C_940,4,1,664,285,166,43
C_941,16,3,11734,3444,733,29
C_942,15,3,24094,1819,1606,8
C_943,20,5,68363,16402,3418,24
C_944,22,3,72526,13741,3297,19
C_945,33,4,33636,9582,1019,28
C_946,4,5,11242,1227,2811,11
C_947,23,4,63949,17697,2780,28
C_948,1,1,263,42,263,16
C_949,8,5,7835,1799,979,23
C_95,1,2,4348,1407,4348,32
C_950,2,5,2940,194,1470,7
C_951,20,4,14993,5103,750,34
C_952,5,3,5188,1004,1038,19
C_953,19,4,18885,4738,994,25
C_954,4,4,693,373,173,54
C_955,2,5,2570,246,1285,10
C_956,24,1,40858,7604,1702,19
C_957,28,5,87375,24116,3121,28
C_958,37,4,71411,19520,1930,27
C_959,1,2,960,339,960,35
C_96,16,2,7875,2107,492,27
C_960,3,3,12964,2903,4321,22
C_961,3,4,1707,601,569,35
C_962,7,4,17664,2389,2523,14
C_963,3,1,5062,441,1687,9
C_964,4,1,1864,790,466,42
C_965,17,1,47214,8362,2777,18
C_966,19,4,10604,2688,558,25
C_967,1,1,689,141,689,20
C_968,3,5,12795,7105,4265,56
C_969,3,1,43925,5780,14642,13
C_97,28,3,65016,12011,2322,18
C_970,15,4,5394,1296,360,24
C_971,22,3,7056,1375,321,19
C_972,21,2,50738,6474,2416,13
C_973,33,1,54748,6974,1659,13
C_974,18,3,19070,5234,1059,27
C_975,7,5,14632,5084,2090,35
C_976,24,5,28532,8273,1189,29
C_977,26,1,46062,7327,1772,16
C_978,26,5,21991,2821,846,13
C_979,22,2,25142,3951,1143,16
C_98,27,3,23692,3842,877,16
C_980,1,3,262,47,262,18
C_981,1,4,1088,152,1088,14
C_982,4,5,21903,5635,5476,26
C_983,3,4,480,247,160,51
C_984,13,3,9012,1976,693,22
C_985,28,4,40060,9395,1431,23
C_986,10,2,5923,1110,592,19
C_987,17,1,5024,1178,296,23
C_988,14,4,9991,1881,714,19
C_989,2,5,485,49,243,10
C_99,10,3,1635,363,164,22
C_990,9,5,10064,2515,1118,25
C_991,22,1,146049,22462,6639,15
C_992,8,3,3134,1107,392,35
C_993,5,4,2219,509,444,23
C_994,3,3,3365,947,1122,28
C_995,3,3,1675,396,558,24
C_996,28,5,13196,3026,471,23
C_997,2,5,29500,11977,14750,41
C_998,10,1,8935,702,894,8
C_999,8,1,4229,979,529,23
