#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_5591,4,2,6837,972,1709,243,14
C_5592,1,2,2379,346,2379,346,15
C_5593,1,3,460,43,460,43,9
C_5594,1,2,281,70,281,70,25
C_5595,2,2,533,29,267,15,5
C_5596,1,2,80,23,80,23,29
C_5597,1,1,150,56,150,56,37
C_5598,1,2,2592,523,2592,523,20
C_5599,1,3,1256,453,1256,453,36
C_56,40,2,50291,9406,1257,235,19
C_560,28,3,54059,8115,1931,290,15
C_5600,1,3,60,29,60,29,49
C_5601,1,2,708,22,708,22,3
C_5602,13,2,13168,2691,1013,207,20
C_5603,2,5,13496,1091,6748,546,8
C_5604,1,2,660,45,660,45,7
C_5605,1,3,240,161,240,161,67
C_5606,4,5,354,63,89,16,18
C_5607,4,2,13522,1359,3381,340,10
C_5608,1,2,770,193,770,193,25
C_5609,1,2,1800,231,1800,231,13
C_561,1,2,1070,348,1070,348,33
C_5610,2,5,1035,144,518,72,14
C_5611,1,2,325,116,325,116,36
C_5612,3,2,731,104,244,35,14
C_5613,1,3,330,84,330,84,25
C_5614,1,3,345,126,345,126,37
C_5615,1,2,1785,176,1785,176,10
C_5616,1,3,360,196,360,196,54
C_5617,4,3,720,238,180,60,33
C_5619,1,3,210,67,210,67,32
C_562,2,5,2223,618,1112,309,28
C_5620,1,3,396,100,396,100,25
C_5621,1,4,840,100,840,100,12
C_5622,1,3,440,182,440,182,41
C_5623,1,2,594,71,594,71,12
C_5624,1,3,360,135,360,135,37
C_5625,2,5,350,207,175,104,59
C_5626,1,2,1488,5,1488,5,0
C_5627,1,1,1480,22,1480,22,1
C_5628,1,3,2790,1556,2790,1556,56
C_5629,1,3,424,188,424,188,44
C_563,12,2,1289,230,107,19,18
C_5630,3,2,511,136,170,45,27
C_5631,4,2,714,75,179,19,10
C_5632,3,2,3349,374,1116,125,11
C_5633,1,2,146,27,146,27,18
C_5634,1,2,146,27,146,27,18
C_5635,1,2,594,256,594,256,43
C_5636,4,2,1396,272,349,68,20
C_5637,1,3,435,65,435,65,15
C_5638,1,4,66830,5343,66830,5343,8
C_5639,1,3,444,128,444,128,29
C_564,18,2,23614,5276,1312,293,22
C_5640,1,2,99,12,99,12,12
C_5641,1,3,1768,729,1768,729,41
C_5642,1,3,2772,933,2772,933,34
C_5643,5,2,1288,229,258,46,18
C_5644,1,4,632,238,632,238,38
C_5645,1,2,2625,380,2625,380,14
C_5646,6,2,8548,1417,1425,236,17
C_5647,1,2,138,20,138,20,14
C_5648,1,2,46,16,46,16,35
C_5649,1,3,5647,1578,5647,1578,28
C_565,12,2,1289,230,107,19,18
C_5650,1,3,180,52,180,52,29
C_5651,2,2,984,46,492,23,5
C_5652,8,2,25944,2440,3243,305,9
C_5653,1,3,420,173,420,173,41
C_5654,2,5,237,62,119,31,26
C_5655,1,2,202,28,202,28,14
C_5656,1,2,19,14,19,14,75
C_5657,5,3,1864,163,373,33,9
C_5658,1,2,288,50,288,50,17
C_5659,1,3,990,553,990,553,56
C_566,28,2,24910,4733,890,169,19
C_5660,1,3,3600,1044,3600,1044,29
C_5661,1,2,304,54,304,54,18
C_5662,1,3,5635,1575,5635,1575,28
C_5663,1,2,445,33,445,33,7
C_5664,4,5,2992,282,748,71,9
C_5665,5,2,1991,168,398,34,8
C_5666,1,3,2130,597,2130,597,28
C_5667,1,1,86,42,86,42,49
C_5668,9,2,2278,102,253,11,4
C_5669,1,2,975,242,975,242,25
C_567,16,5,34680,8410,2168,526,24
C_5670,1,3,210,86,210,86,41
C_5671,1,3,210,86,210,86,41
C_5672,1,1,224,51,224,51,23
C_5673,1,3,1200,336,1200,336,28
C_5674,1,3,414,152,414,152,37
C_5675,2,5,152,68,76,34,45
C_5676,3,2,881,330,294,110,38
C_5677,1,2,3712,233,3712,233,6
C_5678,1,4,250,142,250,142,57
C_5679,3,3,4756,525,1585,175,11
C_568,5,5,2390,498,478,100,21
C_5680,1,3,20000,5601,20000,5601,28
C_5681,2,3,760,272,380,136,36
C_5682,1,3,3270,916,3270,916,28
C_5683,1,2,585,176,585,176,30
C_5684,1,1,900,214,900,214,24
C_5685,1,2,1840,33,1840,33,2
C_5686,2,5,5438,1220,2719,610,22
C_5687,1,2,74,6,74,6,8
C_5688,1,2,752,130,752,130,17
C_5689,5,5,1480,292,296,58,20
C_569,8,2,6706,1197,838,150,18
C_5690,2,3,1971,329,986,165,17
C_5691,3,3,3015,273,1005,91,9
C_5692,1,2,174,35,174,35,20
C_5693,1,2,27422,3231,27422,3231,12
C_5694,2,2,2704,624,1352,312,23
C_5695,1,3,516,183,516,183,35
C_5696,1,3,240,95,240,95,40
C_5697,1,3,240,101,240,101,42
C_5698,1,3,540,156,540,156,29
C_5699,3,2,298,49,99,16,16
C_57,12,3,20579,6357,1715,530,31
C_570,49,2,501328,135485,10231,2765,27
C_5700,1,3,342,87,342,87,25
C_5701,1,2,385,95,385,95,25
C_5702,3,2,2197,101,732,34,5
C_5703,1,2,735,553,735,553,75
C_5704,1,1,4515,414,4515,414,9
C_5705,1,2,3720,362,3720,362,10
C_5706,1,3,180,50,180,50,28
C_5707,7,2,4889,479,698,68,10
C_5708,1,3,4950,1387,4950,1387,28
C_5709,1,2,875,126,875,126,14
C_571,2,1,4400,5486,2200,2743,125
C_5710,3,2,1138,86,379,29,8
C_5711,4,2,2372,533,593,133,22
C_5712,1,3,45,26,45,26,57
C_5713,1,3,1080,527,1080,527,49
C_5714,3,1,724,27,241,9,4
C_5715,1,2,448,77,448,77,17
C_5716,1,2,950,526,950,526,55
C_5717,2,5,2730,418,1365,209,15
C_5718,1,2,1715,140,1715,140,8
C_5719,3,2,883,153,294,51,17
C_572,7,3,7846,1751,1121,250,22
C_5720,1,3,180,64,180,64,36
C_5721,2,2,1004,178,502,89,18
C_5722,1,3,300,104,300,104,35
C_5723,1,2,875,125,875,125,14
C_5724,1,2,100,45,100,45,45
C_5725,3,2,1347,459,449,153,34
C_5726,1,3,360,92,360,92,25
C_5727,1,2,5029,95,5029,95,2
C_5728,1,2,752,130,752,130,17
C_5729,2,5,71,5,36,3,7
C_573,11,3,31791,8931,2890,812,28
C_5730,1,2,1750,173,1750,173,10
C_5731,1,3,1800,483,1800,483,27
C_5732,3,5,1256,250,419,83,20
C_5733,1,3,660,167,660,167,25
C_5734,2,2,1877,137,939,69,7
C_5735,2,1,4326,331,2163,166,8
C_5736,1,2,1424,244,1424,244,17
C_5737,2,5,520,261,260,131,50
C_5738,3,2,3912,968,1304,323,25
C_5739,3,3,920,215,307,72,23
C_574,1,3,95,12,95,12,12
C_5740,8,2,29892,6801,3737,850,23
C_5741,2,5,330,83,165,42,25
C_5742,3,3,66,12,22,4,18
C_5743,2,5,242,37,121,19,15
C_5744,1,3,120,56,120,56,47
C_5745,2,5,1589,333,795,167,21
C_5746,1,2,159,0,159,0,0
C_5747,1,2,1380,119,1380,119,9
C_5748,1,3,1260,336,1260,336,27
C_5749,2,5,1530,272,765,136,18
C_575,22,2,8211,1034,373,47,13
C_5750,1,2,545,247,545,247,45
C_5751,1,2,7327,1597,7327,1597,22
C_5752,1,2,62,7,62,7,11
C_5753,1,2,400,1,400,1,0
C_5754,2,2,709,8,355,4,1
C_5755,1,2,270,136,270,136,50
C_5756,1,2,437,119,437,119,27
C_5757,1,2,275,40,275,40,15
C_5758,1,3,1140,289,1140,289,25
C_5759,1,2,171,105,171,105,62
C_576,31,3,43983,11758,1419,379,27
C_5760,3,4,2052,523,684,174,25
C_5761,1,2,351,60,351,60,17
C_5762,4,2,1666,139,417,35,8
C_5763,1,2,1856,114,1856,114,6
C_5764,6,3,1133,208,189,35,18
C_5765,1,3,780,217,780,217,28
C_5766,1,3,172,12,172,12,7
C_5767,4,2,1663,136,416,34,8
C_5768,1,3,360,242,360,242,67
C_5769,1,2,702,6,702,6,1
C_577,18,2,133779,26472,7432,1471,20
C_5770,5,3,6114,1783,1223,357,29
C_5771,1,1,66,16,66,16,25
C_5772,1,3,120,43,120,43,36
C_5773,1,2,1859,551,1859,551,30
C_5774,1,2,250,51,250,51,21
C_5775,1,2,2250,1154,2250,1154,51
C_5776,1,2,350,72,350,72,21
C_5777,1,4,320,92,320,92,29
C_5778,1,2,93,16,93,16,17
C_5779,1,2,408,111,408,111,27
C_578,3,3,636,306,212,102,48
C_5780,1,3,180,64,180,64,36
C_5781,1,3,7181,2003,7181,2003,28
C_5782,1,2,2300,474,2300,474,21
C_5783,2,2,288,28,144,14,10
C_5784,3,2,2550,84,850,28,3
C_5785,1,3,670,51,670,51,8
C_5786,1,2,576,6,576,6,1
C_5787,1,2,448,64,448,64,14
C_5788,1,2,880,261,880,261,30
C_5789,1,3,110,81,110,81,74
C_579,17,2,10069,1572,592,92,16
C_5790,1,3,120,30,120,30,25
C_5791,1,3,720,399,720,399,55
C_5792,1,2,1046,116,1046,116,11
C_5793,1,2,725,149,725,149,21
C_5794,2,5,262,86,131,43,33
C_5795,1,3,510,142,510,142,28
C_5796,4,5,3125,399,781,100,13
C_5797,1,3,102,45,102,45,44
C_5798,1,4,70,45,70,45,64
C_5799,1,3,510,142,510,142,28
C_58,6,5,10839,751,1807,125,7
C_580,30,2,23628,5022,788,167,21
C_5800,1,3,150,86,150,86,57
C_5801,2,2,278,54,139,27,19
C_5802,1,2,68,8,68,8,12
C_5803,1,1,300,124,300,124,41
C_5804,1,2,112,13,112,13,12
C_5805,1,2,672,116,672,116,17
C_5806,1,3,420,117,420,117,28
C_5807,1,3,690,457,690,457,66
C_5808,2,3,1862,1157,931,579,62
C_5809,1,2,304,13,304,13,4
C_581,9,3,14573,1224,1619,136,8
C_5810,8,2,12799,1173,1600,147,9
C_5811,1,2,394,56,394,56,14
C_5812,3,2,1102,201,367,67,18
C_5813,1,2,960,20,960,20,2
C_5814,1,2,222,3,222,3,2
C_5815,1,3,350,30,350,30,9
C_5816,1,2,4500,315,4500,315,7
C_5817,1,4,1200,122,1200,122,10
C_5818,2,2,1164,210,582,105,18
C_5819,1,2,230,44,230,44,19
C_582,1,2,2106,463,2106,463,22
C_5820,1,3,120,35,120,35,29
C_5821,1,2,92,18,92,18,19
C_5822,1,2,3168,562,3168,562,18
C_5823,1,3,135,1,135,1,1
C_5824,1,2,170,127,170,127,75
C_5825,1,2,234,45,234,45,19
C_5826,1,3,540,156,540,156,29
C_5827,1,3,90,44,90,44,49
C_5828,1,3,324,111,324,111,34
C_5829,8,5,6954,1177,869,147,17
C_583,38,5,149630,31510,3938,829,21
C_5830,1,2,850,124,850,124,15
C_5831,1,2,401,119,401,119,30
C_5832,1,2,288,50,288,50,17
C_5833,1,2,2678,386,2678,386,14
C_5834,3,5,4675,254,1558,85,5
C_5835,1,3,1320,381,1320,381,29
C_5836,1,2,1375,453,1375,453,33
C_5837,2,2,820,59,410,30,7
C_5838,2,5,1168,624,584,312,53
C_5839,1,2,438,63,438,63,14
C_584,15,3,31908,5873,2127,392,18
C_5840,1,3,180,55,180,55,31
C_5841,2,5,3500,1855,1750,928,53
C_5842,2,2,1399,125,700,63,9
C_5843,1,2,559,3,559,3,0
C_5844,1,3,600,168,600,168,28
C_5845,1,3,1022,365,1022,365,36
C_5846,2,5,8328,117,4164,59,1
C_5847,4,2,1647,545,412,136,33
C_5848,2,5,179,107,90,54,60
C_5849,5,2,2071,228,414,46,11
C_585,9,2,5792,1430,644,159,25
C_5850,1,3,1062,277,1062,277,26
C_5851,1,2,1950,124,1950,124,6
C_5852,3,2,716,139,239,46,19
C_5853,1,3,480,148,480,148,31
C_5854,3,2,14655,690,4885,230,5
C_5855,1,3,180,46,180,46,25
C_5856,3,2,294,35,98,12,12
C_5857,1,2,300,167,300,167,56
C_5858,1,4,1860,700,1860,700,38
C_5859,1,2,848,9,848,9,1
C_586,12,5,23740,3724,1978,310,16
C_5860,1,3,4000,1116,4000,1116,28
C_5861,1,2,3496,37,3496,37,1
C_5862,1,2,272,35,272,35,13
C_5863,1,3,1320,469,1320,469,36
C_5864,5,2,766,86,153,17,11
C_5865,1,2,4095,350,4095,350,9
C_5866,1,3,360,175,360,175,49
C_5867,1,3,840,234,840,234,28
C_5868,1,3,1770,448,1770,448,25
C_5869,1,3,1212,101,1212,101,8
C_587,8,2,19384,6024,2423,753,31
C_5870,1,2,711,54,711,54,8
C_5871,3,3,5397,615,1799,205,11
C_588,26,3,31818,5540,1224,213,17
C_589,7,3,6529,920,933,131,14
C_59,15,2,5300,667,353,44,13
C_590,10,3,3266,566,327,57,17
C_591,16,3,16956,4071,1060,254,24
C_592,19,2,72117,10807,3796,569,15
C_593,1,3,60,15,60,15,24
C_594,8,3,7440,1401,930,175,19
C_595,15,2,6476,1724,432,115,27
C_596,20,3,5388,1169,269,58,22
C_597,1,3,338,94,338,94,28
C_598,41,2,267275,44384,6519,1083,17
C_599,5,3,16550,3113,3310,623,19
C_6,1,2,608,98,608,98,16
C_60,4,3,2340,655,585,164,28
C_600,19,2,13624,2521,717,133,19
C_601,13,5,17997,2576,1384,198,14
C_602,28,2,26638,2512,951,90,9
C_603,26,3,15870,4653,610,179,29
C_604,1,3,1800,613,1800,613,34
C_605,9,2,8078,469,898,52,6
C_606,3,5,12650,1475,4217,492,12
C_607,12,2,9844,1822,820,152,19
C_608,5,3,740,114,148,23,15
C_609,13,2,5892,959,453,74,16
C_61,27,2,27544,5097,1020,189,19
C_610,5,3,1575,632,315,126,40
C_611,17,2,37386,6435,2199,379,17
C_612,11,2,7263,1025,660,93,14
C_613,20,2,128402,30412,6420,1521,24
C_614,1,2,874,221,874,221,25
C_615,37,2,38381,6653,1037,180,17
C_616,19,2,10825,2367,570,125,22
C_617,3,2,264754,7667,88251,2556,3
C_618,13,2,30208,4225,2324,325,14
C_619,12,2,26538,4438,2212,370,17
C_62,22,2,14189,2487,645,113,18
C_620,14,2,17921,3441,1280,246,19
C_621,9,3,4761,906,529,101,19
C_622,21,3,31053,7526,1479,358,24
C_623,11,5,16031,1621,1457,147,10
C_624,9,5,8658,1189,962,132,14
C_625,6,2,2753,235,459,39,9
C_626,27,2,85749,13607,3176,504,16
C_627,23,5,14498,2844,630,124,20
C_628,27,5,15456,3124,572,116,20
C_629,26,2,66606,14829,2562,570,22
C_63,10,3,3155,762,316,76,24
C_630,14,3,9174,2023,655,145,22
C_631,28,2,150660,17706,5381,632,12
C_632,8,2,30474,3291,3809,411,11
C_633,16,2,12233,2391,765,149,20
C_634,19,5,31235,4229,1644,223,14
C_635,20,3,25130,7727,1257,386,31
C_636,13,3,22511,2834,1732,218,13
C_637,7,2,6051,2020,864,289,33
C_638,5,2,958,200,192,40,21
C_639,18,5,8224,1636,457,91,20
C_64,6,2,53306,4500,8884,750,8
C_640,13,2,5084,1190,391,92,23
C_641,3,3,3942,1701,1314,567,43
C_642,4,2,27594,13833,6899,3458,50
C_643,15,2,8314,1746,554,116,21
C_644,32,2,86603,21318,2706,666,25
C_645,11,2,21199,5623,1927,511,27
C_646,16,3,6916,816,432,51,12
C_647,15,3,28953,6624,1930,442,23
C_648,17,3,14288,1969,840,116,14
C_649,8,5,39053,4412,4882,552,11
C_65,3,3,525,210,175,70,40
C_650,38,3,64724,15940,1703,419,25
C_651,1,3,1060,59,1060,59,6
C_652,27,3,385436,79601,14275,2948,21
C_653,5,2,1717,268,343,54,16
C_654,24,3,13555,3317,565,138,24
C_655,4,3,1238,243,310,61,20
C_656,18,2,31090,4851,1727,270,16
C_657,4,5,1922,300,481,75,16
C_658,10,2,26274,3069,2627,307,12
C_659,20,2,48792,2573,2440,129,5
C_66,27,2,39212,7062,1452,262,18
C_660,23,2,18808,4853,818,211,26
C_661,8,3,27904,3419,3488,427,12
C_662,6,5,5233,1157,872,193,22
C_663,1,2,38,5,38,5,12
C_664,29,2,14387,3127,496,108,22
C_665,18,5,17874,4167,993,232,23
C_666,18,5,14545,3956,808,220,27
C_667,6,2,3075,1157,513,193,38
C_668,5,2,46067,3574,9213,715,8
C_669,3,3,2980,1383,993,461,46
C_67,8,2,9328,780,1166,98,8
C_670,17,3,11936,4024,702,237,34
C_671,5,3,5190,1434,1038,287,28
C_672,6,3,1883,307,314,51,16
C_673,16,2,7039,1118,440,70,16
C_674,16,3,5736,1612,359,101,28
C_675,27,2,40454,7937,1498,294,20
C_676,2,5,1740,493,870,247,28
C_677,5,2,5325,453,1065,91,9
C_678,11,2,7263,1022,660,93,14
C_679,10,3,7132,1131,713,113,16
C_68,32,3,18206,5898,569,184,32
C_680,1,2,689,121,689,121,18
C_681,11,2,5190,988,472,90,19
C_682,10,2,5326,639,533,64,12
C_683,27,2,18525,3310,686,123,18
C_684,36,2,59503,13790,1653,383,23
C_685,34,2,48709,11048,1433,325,23
C_686,12,2,25416,5152,2118,429,20
C_687,5,3,6840,2787,1368,557,41
C_688,2,5,4222,1415,2111,708,34
C_689,3,5,8192,1929,2731,643,24
C_69,29,3,23186,7679,800,265,33
C_690,17,2,100056,30386,5886,1787,30
C_691,21,2,19395,2912,924,139,15
C_692,16,3,9345,2116,584,132,23
C_693,27,2,50539,9866,1872,365,20
C_694,3,2,6920,1038,2307,346,15
C_695,8,2,10854,3635,1357,454,33
C_696,14,2,57733,14500,4124,1036,25
C_697,6,3,1242,390,207,65,31
C_698,7,2,4550,552,650,79,12
C_699,5,3,1640,280,328,56,17
C_7,1,1,158,19,158,19,12
C_70,16,2,72229,13564,4514,848,19
C_700,20,2,20385,3575,1019,179,18
C_701,4,3,2785,627,696,157,22
C_702,10,2,8142,1059,814,106,13
C_703,15,2,20432,3188,1362,213,16
C_704,3,2,10876,2061,3625,687,19
C_705,9,2,5314,593,590,66,11
C_706,41,3,145878,25113,3558,613,17
C_707,6,3,2792,359,465,60,13
C_708,14,2,7909,2411,565,172,30
C_709,1,2,2384,366,2384,366,15
C_71,23,2,54797,8521,2382,370,16
C_710,24,2,10286,1309,429,55,13
C_711,2,2,228,50,114,25,22
C_712,19,2,19037,2429,1002,128,13
C_713,7,3,22914,10734,3273,1533,47
C_714,18,2,9657,1203,537,67,12
C_715,11,2,4359,300,396,27,7
C_716,2,5,670,74,335,37,11
C_717,1,2,11,6,11,6,52
C_718,1,2,306,49,306,49,16
C_719,34,2,47274,9867,1390,290,21
C_72,5,3,1655,499,331,100,30
C_720,9,2,2971,712,330,79,24
C_721,35,3,39415,11442,1126,327,29
C_722,31,2,23510,2827,758,91,12
C_723,15,2,19614,2117,1308,141,11
C_724,18,2,77026,15846,4279,880,21
C_725,12,5,13249,2543,1104,212,19
C_726,3,5,3496,214,1165,71,6
C_727,9,2,21151,8751,2350,972,41
C_728,3,1,472,61,157,20,13
C_729,8,2,10088,1235,1261,154,12
C_73,24,3,78731,9195,3280,383,12
C_730,1,2,1944,1167,1944,1167,60
C_731,5,2,11810,2235,2362,447,19
C_732,17,2,17593,2644,1035,156,15
C_733,28,2,92511,29165,3304,1042,32
C_734,1,2,875,144,875,144,16
C_735,8,2,3456,655,432,82,19
C_736,26,2,64104,12846,2466,494,20
C_737,14,2,6297,1084,450,77,17
C_738,2,5,181,109,91,55,60
C_739,40,3,85994,25047,2150,626,29
C_74,13,3,4952,1914,381,147,39
C_740,17,3,39366,16105,2316,947,41
C_741,33,2,103340,23160,3132,702,22
C_742,6,5,8461,968,1410,161,11
C_743,7,2,15690,3828,2241,547,24
C_744,25,2,39571,7852,1583,314,20
C_745,1,4,2135,78,2135,78,4
C_746,15,2,5664,1014,378,68,18
C_747,36,3,76045,14040,2112,390,18
C_748,9,2,23136,4540,2571,504,20
C_749,8,3,1246,353,156,44,28
C_75,27,2,95117,15655,3523,580,16
C_750,26,2,18062,3883,695,149,21
C_751,6,3,5866,571,978,95,10
C_752,1,3,435,278,435,278,64
C_753,2,5,120,34,60,17,28
C_754,10,2,7264,800,726,80,11
C_755,13,2,6434,1944,495,150,30
C_756,7,3,10482,2228,1497,318,21
C_757,24,2,12678,1931,528,80,15
C_758,4,5,1280,186,320,47,15
C_759,20,2,25532,4580,1277,229,18
C_76,12,2,2390,578,199,48,24
C_760,1,2,399,97,399,97,24
C_761,13,2,9294,635,715,49,7
C_762,15,2,45306,7355,3020,490,16
C_763,12,3,2037,399,170,33,20
C_764,9,3,9881,2117,1098,235,21
C_765,2,5,8775,1242,4388,621,14
C_766,5,2,2579,573,516,115,22
C_767,19,2,30858,3316,1624,175,11
C_768,3,2,2146,238,715,79,11
C_769,2,5,880,77,440,39,9
C_77,1,2,525,91,525,91,17
C_770,1,2,408,132,408,132,32
C_771,7,3,10268,3536,1467,505,34
C_772,2,2,1801,139,901,70,8
C_773,2,5,17100,5680,8550,2840,33
C_774,24,2,16590,4065,691,169,25
C_775,12,2,10947,3151,912,263,29
C_776,17,3,12302,3100,724,182,25
C_777,34,2,248275,31115,7302,915,13
C_778,28,5,41431,10390,1480,371,25
C_779,31,2,44092,6813,1422,220,15
C_78,37,2,82007,17432,2216,471,21
C_780,1,3,680,60,680,60,9
C_781,1,2,5975,3274,5975,3274,55
C_782,4,3,1086,139,272,35,13
C_783,18,2,28367,3927,1576,218,14
C_784,6,2,1012,277,169,46,27
C_785,12,2,9590,1261,799,105,13
C_786,54,2,102590,16788,1900,311,16
C_787,13,2,62525,7866,4810,605,13
C_788,12,2,5498,840,458,70,15
C_789,9,2,6896,1977,766,220,29
C_79,36,2,70032,15938,1945,443,23
C_790,6,3,2035,220,339,37,11
C_791,14,2,59848,10407,4275,743,17
C_792,17,3,12807,2547,753,150,20
C_793,7,2,29971,5236,4282,748,17
C_794,29,2,31206,6929,1076,239,22
C_795,8,2,15869,4144,1984,518,26
C_796,28,2,62360,12563,2227,449,20
C_797,1,3,1452,583,1452,583,40
C_798,16,2,7804,1149,488,72,15
C_799,18,2,58095,13729,3228,763,24
C_8,22,2,261717,23279,11896,1058,9
C_80,44,2,220870,38810,5020,882,18
C_800,1,2,703,105,703,105,15
C_801,36,2,123484,24082,3430,669,20
C_802,18,2,6961,760,387,42,11
C_803,21,2,30259,11670,1441,556,39
C_804,20,2,69039,6417,3452,321,9
C_805,9,2,5914,674,657,75,11
C_806,11,2,9052,790,823,72,9
C_807,12,3,5168,561,431,47,11
C_808,14,2,6793,746,485,53,11
C_809,27,2,153042,25107,5668,930,16
C_81,35,3,140932,38768,4027,1108,28
C_810,1,2,2369,348,2369,348,15
C_811,27,2,32260,4705,1195,174,15
C_812,7,2,5823,1643,832,235,28
C_813,1,2,648,208,648,208,32
C_814,1,2,405,130,405,130,32
C_815,36,2,73136,18655,2032,518,26
C_816,6,2,5211,848,869,141,16
C_817,6,2,6514,1378,1086,230,21
C_818,2,5,11604,4331,5802,2166,37
C_819,3,5,16668,743,5556,248,4
C_82,14,2,18701,4878,1336,348,26
C_820,4,2,2952,471,738,118,16
C_821,1,2,6200,281,6200,281,5
C_822,1,3,96,28,96,28,29
C_823,2,5,1842,600,921,300,33
C_824,4,5,1796,408,449,102,23
C_825,25,2,572583,99439,22903,3978,17
C_826,2,2,4290,784,2145,392,18
C_827,15,3,31449,7646,2097,510,24
C_828,1,2,169,12,169,12,7
C_829,33,2,67254,17641,2038,535,26
C_83,16,2,22395,6354,1400,397,28
C_830,14,2,24962,6361,1783,454,25
C_831,27,3,26118,5813,967,215,22
C_832,11,3,4201,876,382,80,21
C_833,13,2,9874,1111,760,85,11
C_834,1,2,324,70,324,70,22
C_835,1,2,324,70,324,70,22
C_836,9,3,8305,1768,923,196,21
C_837,22,2,29347,2914,1334,132,10
C_838,17,2,9797,1450,576,85,15
C_839,29,2,36294,4722,1252,163,13
C_84,20,2,29121,5301,1456,265,18
C_840,6,2,10180,2946,1697,491,29
C_841,6,2,4044,882,674,147,22
C_842,12,2,28440,4895,2370,408,17
C_843,10,2,16408,3478,1641,348,21
C_844,20,2,106377,10617,5319,531,10
C_845,25,3,12906,2477,516,99,19
C_846,3,5,407,189,136,63,46
C_847,2,5,3960,2084,1980,1042,53
C_848,12,2,2557,342,213,29,13
C_849,2,2,387,79,194,40,20
C_85,37,3,86639,19850,2342,536,23
C_850,13,2,47266,9497,3636,731,20
C_851,3,3,6909,2010,2303,670,29
C_852,3,2,1763,275,588,92,16
C_853,12,3,30790,6244,2566,520,20
C_854,3,2,2939,644,980,215,22
C_855,10,2,64233,8939,6423,894,14
C_856,5,2,49692,16638,9938,3328,33
C_857,13,2,13168,1729,1013,133,13
C_858,4,3,3755,1640,939,410,44
C_859,25,2,49869,7723,1995,309,15
C_86,28,2,17294,3848,618,137,22
C_860,2,5,770,209,385,105,27
C_861,5,2,4832,560,966,112,12
C_862,5,3,4683,994,937,199,21
C_863,2,2,6013,197,3007,99,3
C_864,23,2,43084,7177,1873,312,17
C_865,23,3,43448,5314,1889,231,12
C_866,23,3,45021,9379,1957,408,21
C_867,9,2,8776,1719,975,191,20
C_868,1,2,840,123,840,123,15
C_869,1,2,4680,294,4680,294,6
C_87,8,2,11922,948,1490,119,8
C_870,11,2,7985,1096,726,100,14
C_871,1,2,2520,688,2520,688,27
C_872,6,2,10479,2771,1747,462,26
C_873,5,3,3135,734,627,147,23
C_874,10,2,4233,853,423,85,20
C_875,9,2,7787,2415,865,268,31
C_876,6,2,4510,490,752,82,11
C_877,7,2,1693,456,242,65,27
C_878,16,2,7988,1670,499,104,21
C_879,24,2,25009,4951,1042,206,20
C_88,29,3,197165,38959,6799,1343,20
C_880,20,2,16351,3032,818,152,19
C_881,32,3,73006,21053,2281,658,29
C_882,15,2,23850,4156,1590,277,17
C_883,20,3,25361,5066,1268,253,20
C_884,1,2,7179,1680,7179,1680,23
C_885,5,2,23317,3204,4663,641,14
C_886,2,3,1686,520,843,260,31
C_887,7,2,2192,231,313,33,11
C_888,12,2,4473,839,373,70,19
C_889,22,2,18900,4120,859,187,22
C_89,22,3,20657,3588,939,163,17
C_890,9,2,11425,1302,1269,145,11
C_891,24,2,39385,7262,1641,303,18
C_892,5,2,819,138,164,28,17
C_893,23,3,20823,4381,905,190,21
C_894,19,2,10682,2941,562,155,28
C_895,1,2,255,41,255,41,16
C_896,5,3,23140,1210,4628,242,5
C_897,1,2,405,130,405,130,32
C_898,1,2,216,45,216,45,21
C_899,2,2,5063,974,2532,487,19
C_9,27,3,47368,8347,1754,309,18
C_90,2,2,241,90,121,45,37
C_900,2,5,12980,3222,6490,1611,25
C_901,7,2,32526,7207,4647,1030,22
C_902,22,2,109227,20211,4965,919,19
C_903,32,2,115996,19867,3625,621,17
C_904,29,2,106060,17347,3657,598,16
C_905,7,2,44553,6561,6365,937,15
C_906,15,2,31997,3730,2133,249,12
C_907,1,2,533,4,533,4,1
C_908,1,2,533,4,533,4,1
C_909,3,2,3272,283,1091,94,9
C_91,31,3,31879,7549,1028,244,24
C_910,6,5,3983,320,664,53,8
C_911,8,2,16973,1068,2122,134,6
C_912,18,3,15160,5607,842,312,37
C_913,17,2,15269,3117,898,183,20
C_914,9,2,20494,6747,2277,750,33
C_915,25,3,17234,3610,689,144,21
C_916,1,3,3974,1340,3974,1340,34
C_917,8,3,42013,11448,5252,1431,27
C_918,15,3,4455,672,297,45,15
C_919,16,2,15995,3456,1000,216,22
C_92,13,2,9489,2156,730,166,23
C_920,10,2,4944,1391,494,139,28
C_921,6,3,4323,1622,721,270,38
C_922,9,3,13265,3006,1474,334,23
C_923,16,2,21998,2787,1375,174,13
C_924,11,2,18474,4639,1679,422,25
C_925,1,3,520,29,520,29,5
C_926,31,3,64745,14476,2089,467,22
C_927,12,2,77104,14596,6425,1216,19
C_928,6,3,3664,1965,611,328,54
C_929,7,5,2172,745,310,106,34
C_93,16,2,9841,1006,615,63,10
C_930,20,2,87116,22216,4356,1111,26
C_931,5,2,10698,1022,2140,204,10
C_932,1,2,500,13,500,13,3
C_933,5,2,12404,1300,2481,260,10
