ID Cliente,ID Producto,Precio Total
C_5632,P_220,1.120
C_465,P_336,5.170
C_184,P_330,7.360
C_5456,P_328,135
C_2585,P_185,1.120
C_2585,P_350,225
C_1560,P_40,1.240
C_1560,P_53,840
C_1560,P_60,3.750
C_1560,P_245,225
C_1560,P_336,745
C_1560,P_364,784
C_468,P_216,126
C_576,P_154,240
C_1927,P_41,910
C_1927,P_40,910
C_4633,P_60,1.825
C_4633,P_201,823
C_4633,P_364,768
C_5126,P_185,160
C_5126,P_288,71
C_5241,P_185,160
C_5241,P_200,244
C_5241,P_333,550
C_5241,P_364,204
C_899,P_297,420
C_5047,P_289,98
C_5047,P_350,109
C_579,P_211,40
C_4308,P_185,380
C_4308,P_312,256
C_1564,P_311,240
C_1564,P_364,216
C_796,P_201,475
C_71,P_364,1.920
C_1900,P_41,520
C_1900,P_60,1.560
C_1900,P_185,560
C_1900,P_245,180
C_1900,P_288,101
C_4498,P_190,62
C_4793,P_216,120
C_4793,P_344,50
C_4793,P_393,40
C_478,P_216,94
C_478,P_344,34
C_478,P_393,37
C_1566,P_415,701
C_2059,P_53,2.145
C_2059,P_284,650
C_4951,P_45,770
C_4951,P_185,574
C_4951,P_221,3.078
C_4951,P_284,195
C_4951,P_328,411
C_1855,P_76,896
C_2737,P_8,450
C_4657,P_8,330
C_4657,P_432,113
C_3184,P_297,62
C_2971,P_248,6.600
C_2971,P_410,5.880
C_4866,P_38,608
C_4866,P_190,1.178
C_3335,P_173,170
C_3335,P_361,630
C_4867,P_432,540
C_3593,P_43,560
C_1305,P_34,1.690
C_3807,P_58,1.276
C_4868,P_43,160
C_493,P_432,135
C_600,P_236,197
C_600,P_266,1.065
C_600,P_276,13
C_88,P_38,584
C_88,P_185,308
C_88,P_236,260
C_88,P_284,210
C_88,P_388,650
C_602,P_201,1.449
C_602,P_284,819
C_602,P_288,67
C_602,P_397,2.197
C_4328,P_43,280
C_919,P_41,1.140
C_919,P_185,1.170
C_920,P_41,342
C_920,P_185,468
C_4869,P_8,350
C_4639,P_297,245
C_2443,P_43,686
C_4870,P_432,540
C_4193,P_58,558
C_4193,P_190,708
C_4193,P_270,145
C_4193,P_289,285
C_1937,P_308,380
C_2213,P_432,665
C_1239,P_235,231
C_1239,P_264,504
C_1240,P_235,231
C_1240,P_264,504
C_941,P_41,119
C_941,P_76,124
C_2800,P_56,75
C_2800,P_97,45
C_4871,P_21,2.280
C_1941,P_43,227
C_3305,P_43,227
C_3004,P_8,175
C_1244,P_41,880
C_1244,P_65,2.781
C_2185,P_308,10.249
C_2008,P_361,6.250
C_4780,P_432,783
C_29,P_289,728
C_4872,P_106,167
C_2822,P_185,475
C_640,P_200,319
C_640,P_333,525
C_3135,P_432,900
C_397,P_308,1.925
C_4873,P_303,2.520
C_3280,P_308,1.560
C_3796,P_308,1.170
C_2657,P_190,1.040
C_2991,P_185,3.720
C_526,P_171,4.237
C_530,P_65,255
C_530,P_235,635
C_530,P_276,61
C_530,P_284,970
C_530,P_310,483
C_1881,P_206,350
C_1881,P_236,60
C_3416,P_432,71
C_4874,P_41,348
C_4874,P_65,5.335
C_4874,P_236,105
C_4874,P_244,420
C_4874,P_264,1.710
C_135,P_297,750
C_135,P_432,630
C_4334,P_43,308
C_4711,P_432,567
C_1419,P_97,1.800
C_1419,P_126,1.590
C_4875,P_43,135
C_3802,P_41,1.540
C_2482,P_432,336
C_1184,P_60,1.400
C_1184,P_310,2.875
C_3345,P_41,690
C_3345,P_97,298
C_3345,P_185,1.350
C_3345,P_244,420
C_4876,P_43,256
C_4876,P_297,260
C_4508,P_432,420
C_4509,P_432,420
C_673,P_8,175
C_4877,P_263,2.650
C_2464,P_432,192
C_2832,P_185,2.392
C_2832,P_200,263
C_2832,P_284,60
C_2832,P_289,736
C_2832,P_303,1.794
C_3581,P_66,186
C_3581,P_411,124
C_4676,P_60,7.483
C_1196,P_57,465
C_1196,P_270,480
C_1747,P_38,304
C_3205,P_58,761
C_3205,P_185,456
C_3205,P_306,368
C_3205,P_364,1.990
C_1345,P_41,1.070
C_1345,P_58,870
C_1345,P_236,540
C_1345,P_263,810
C_1345,P_276,24
C_1345,P_408,576
C_1623,P_41,792
C_1623,P_97,180
C_1623,P_190,2.176
C_1623,P_284,65
C_1623,P_380,1.190
C_2197,P_229,9.900
C_4878,P_60,1.295
C_4879,P_432,231
C_789,P_220,238
C_789,P_284,260
C_4880,P_57,684
C_4881,P_41,236
C_4881,P_57,406
C_4881,P_185,317
C_4881,P_236,96
C_4881,P_284,140
C_3155,P_432,550
C_190,P_432,1.400
C_472,P_18,840
C_333,P_432,1.519
C_4882,P_60,12.950
C_1013,P_289,175
C_194,P_245,350
C_194,P_432,720
C_4883,P_41,826
C_4883,P_58,240
C_4883,P_190,1.695
C_4883,P_236,368
C_4883,P_288,203
C_1215,P_432,240
C_2277,P_297,600
C_3716,P_106,167
C_2363,P_41,230
C_2363,P_236,168
C_2363,P_350,218
C_2363,P_419,22
C_74,P_57,125
C_74,P_221,188
C_74,P_270,127
C_74,P_284,70
C_2840,P_308,10.660
C_583,P_46,280
C_2970,P_60,555
C_4884,P_163,274
C_1929,P_8,2.090
C_1141,P_41,931
C_1141,P_185,1.544
C_1141,P_350,870
C_1141,P_380,336
C_1141,P_419,23
C_1303,P_310,1.100
C_484,P_65,3.600
C_3589,P_432,1.733
C_3219,P_41,496
C_3219,P_58,488
C_3219,P_185,1.106
C_3219,P_201,494
C_3219,P_270,2.250
C_3219,P_284,244
C_3219,P_308,3.880
C_3219,P_407,145
C_83,P_173,330
C_83,P_382,2.247
C_4548,P_432,308
C_706,P_41,1.040
C_706,P_185,984
C_706,P_245,150
C_486,P_41,2.184
C_486,P_58,3.116
C_486,P_74,3.910
C_486,P_185,4.070
C_486,P_253,3.313
C_486,P_349,1.316
C_486,P_388,1.470
C_1459,P_432,563
C_1460,P_432,300
C_3807,P_58,928
C_3807,P_185,1.460
C_602,P_397,314
C_4329,P_43,182
C_1990,P_65,1.200
C_1990,P_235,56
C_1990,P_244,70
C_1990,P_276,9
C_91,P_41,236
C_91,P_65,3.120
C_91,P_185,475
C_91,P_235,169
C_91,P_244,210
C_91,P_264,576
C_91,P_276,26
C_4885,P_432,378
C_355,P_200,399
C_92,P_38,210
C_92,P_185,456
C_92,P_397,628
C_3437,P_432,548
C_3823,P_432,480
C_4639,P_297,245
C_1155,P_432,975
C_4886,P_310,567
C_4887,P_43,324
C_4887,P_297,189
C_503,P_57,51.728
C_4888,P_310,378
C_505,P_270,140
C_237,P_312,3.200
C_506,P_289,95
C_239,P_221,420
C_1939,P_46,946
C_1939,P_296,470
C_247,P_185,336
C_247,P_190,594
C_247,P_350,75
C_247,P_410,518
C_247,P_420,675
C_4889,P_57,10.700
C_1941,P_41,78
C_1941,P_57,186
C_1941,P_190,300
C_1941,P_221,60
C_1941,P_270,128
C_2622,P_41,84
C_2622,P_57,186
C_2622,P_190,300
C_2622,P_221,60
C_2622,P_270,128
C_3305,P_41,78
C_3305,P_57,186
C_3305,P_190,300
C_3305,P_221,60
C_3305,P_270,128
C_1659,P_206,355
C_3099,P_23,1.375
C_3099,P_41,826
C_3099,P_190,1.419
C_3099,P_221,1.446
C_3099,P_236,186
C_3099,P_408,366
C_1167,P_70,675
C_26,P_297,168
C_4872,P_106,176
C_254,P_297,1.173
C_829,P_336,305
C_4411,P_185,19.710
C_1398,P_43,263
C_1399,P_43,263
C_32,P_432,127
C_1788,P_43,320
C_3795,P_421,615
C_2156,P_236,230
C_2156,P_264,716
C_2156,P_349,763
C_2156,P_350,218
C_2156,P_419,31
C_2814,P_185,1.850
C_3280,P_58,118
C_4890,P_432,525
C_1250,P_185,158
C_1250,P_270,140
C_2657,P_190,1.040
C_4739,P_432,420
C_951,P_382,190
C_2612,P_57,488
C_2612,P_364,594
C_404,P_432,390
C_4891,P_220,58
C_4892,P_263,2.650
C_2447,P_43,324
C_2447,P_144,540
C_2447,P_190,325
C_2447,P_270,260
C_2447,P_289,90
C_2447,P_297,356
C_407,P_60,5.402
C_407,P_364,1.522
C_129,P_34,528
C_270,P_41,596
C_270,P_185,7.920
C_2261,P_432,167
C_4452,P_229,1.050
C_4165,P_432,626
C_1599,P_303,3.510
C_417,P_350,160
C_417,P_382,548
C_135,P_432,702
C_135,P_297,1.875
C_135,P_432,630
C_1677,P_297,550
C_1601,P_432,396
C_4334,P_43,252
C_1678,P_56,600
C_665,P_432,840
C_137,P_308,1.940
C_1261,P_41,475
C_1418,P_23,1.080
C_1418,P_41,232
C_1418,P_185,950
C_1418,P_200,725
C_1418,P_284,390
C_1418,P_303,6.120
C_1418,P_349,1.760
C_1181,P_126,1.300
C_1181,P_244,720
C_3929,P_41,351
C_3929,P_58,320
C_3929,P_185,539
C_3929,P_350,145
C_759,P_308,2.280
C_1045,P_38,69
C_1045,P_46,300
C_1045,P_221,106
C_1045,P_270,191
C_1045,P_276,6
C_1045,P_312,260
C_1045,P_328,65
C_2026,P_245,280
C_2026,P_303,1.500
C_284,P_41,232
C_284,P_57,525
C_284,P_185,546
C_4614,P_19,5.904
C_4614,P_264,1.550
C_47,P_432,127
C_4828,P_190,350
C_3775,P_432,1.295
C_425,P_57,177
C_425,P_190,44
C_4011,P_65,523
C_3201,P_8,192
C_3201,P_110,6
C_1545,P_190,256
C_1545,P_350,70
C_4893,P_263,2.650
C_157,P_163,210
C_51,P_432,788
C_4180,P_185,350
C_4180,P_270,432
C_4180,P_306,700
C_3141,P_432,347
C_1547,P_41,1.160
C_1547,P_57,590
C_1547,P_185,1.463
C_1547,P_245,85
C_1547,P_290,570
C_4894,P_296,280
C_4895,P_297,453
C_2517,P_65,245
C_2517,P_144,540
C_2517,P_270,256
C_2517,P_289,90
C_2517,P_303,2.000
C_2517,P_432,281
C_4896,P_297,900
C_3705,P_41,116
C_3705,P_236,341
C_3705,P_244,150
C_3705,P_276,40
C_303,P_432,2.001
C_4897,P_297,1.500
C_3636,P_65,54
C_1925,P_41,390
C_2286,P_76,420
C_2286,P_173,210
C_2286,P_290,1.520
C_560,P_76,816
C_1488,P_41,570
C_1488,P_284,60
C_1488,P_388,100
C_1437,P_297,2.760
C_4433,P_43,136
C_1698,P_58,4.095
C_1698,P_60,6.080
C_1698,P_361,1.196
C_1698,P_364,5.820
C_1288,P_41,472
C_1288,P_264,192
C_1491,P_432,300
C_1555,P_43,900
C_1625,P_432,323
C_889,P_432,668
C_3394,P_432,188
C_68,P_432,229
C_4791,P_432,608
C_4792,P_410,2.052
C_3248,P_60,14.000
C_3248,P_126,11.750
C_3248,P_270,6.500
C_3918,P_41,650
C_3918,P_190,868
C_3918,P_236,121
C_3918,P_288,85
C_473,P_297,248
C_1010,P_432,330
C_2274,P_432,167
C_1296,P_41,798
C_1296,P_97,405
C_1296,P_185,1.275
C_1296,P_306,1.406
C_1296,P_364,1.764
C_338,P_38,192
C_338,P_236,230
C_338,P_308,2.400
C_338,P_41,118
C_338,P_190,165
C_338,P_221,148
C_338,P_408,73
C_71,P_364,1.920
C_1299,P_8,500
C_3716,P_106,176
C_3554,P_41,660
C_799,P_16,6.960
C_799,P_87,5.919
C_799,P_270,1.690
C_799,P_284,2.160
C_4296,P_297,0
C_4701,P_43,420
C_4701,P_297,744
C_200,P_97,126
C_3219,P_434,10.050
C_3522,P_248,1.302
C_4898,P_60,2.488
C_2246,P_43,480
C_4297,P_14,20
C_4297,P_246,196
C_4297,P_254,170
C_4297,P_284,58
C_1220,P_41,2.646
C_1220,P_57,806
C_1220,P_58,310
C_1220,P_185,9.750
C_1220,P_236,293
C_1220,P_288,462
C_4899,P_297,465
C_1147,P_297,1.786
C_1071,P_308,800
C_3270,P_156,224
C_3270,P_308,932
C_913,P_16,1.500
C_913,P_185,790
C_913,P_289,88
C_913,P_364,571
C_913,P_432,586
C_2419,P_8,495
C_2419,P_432,113
C_85,P_235,120
C_92,P_297,570
C_4900,P_163,155
C_4901,P_38,10.500
C_2531,P_16,1.140
C_2531,P_364,630
C_2405,P_432,630
C_2504,P_43,1.166
C_4902,P_308,840
C_3210,P_432,240
C_3810,P_308,2.820
C_3185,P_432,243
C_16,P_349,2.140
C_503,P_57,3.449
C_503,P_235,15.744
C_503,P_284,4.608
C_1157,P_18,840
C_2001,P_296,700
C_1239,P_23,189
C_1239,P_41,62
C_1240,P_23,189
C_1240,P_41,62
C_239,P_221,2.100
C_4478,P_432,600
C_1939,P_57,6.400
C_1939,P_310,3.410
C_4684,P_43,560
C_3624,P_432,504
C_508,P_312,390
C_247,P_8,1.254
C_247,P_41,354
C_247,P_185,588
C_247,P_190,792
C_247,P_350,225
C_247,P_410,666
C_247,P_420,675
C_247,P_432,210
C_630,P_432,360
C_3078,P_34,680
C_3078,P_56,300
C_3078,P_97,315
C_3078,P_244,150
C_3099,P_65,1.213
C_3099,P_235,452
C_3099,P_244,280
C_3099,P_264,408
C_3099,P_276,25
C_4760,P_432,270
C_1472,P_41,354
C_1472,P_57,122
C_1472,P_185,871
C_119,P_432,980
C_2410,P_432,630
C_3242,P_23,120
C_3242,P_235,360
C_3242,P_244,140
C_3242,P_245,70
C_3242,P_264,1.020
C_32,P_432,62
C_3011,P_310,1.155
C_2760,P_65,1.698
C_2760,P_235,124
C_2760,P_244,140
C_2760,P_264,408
C_2760,P_276,7
C_3376,P_432,264
C_4903,P_190,1.591
C_517,P_297,276
C_523,P_23,1.320
C_523,P_41,590
C_523,P_221,1.888
C_650,P_190,66
C_650,P_235,403
C_650,P_244,140
C_650,P_264,960
C_2729,P_432,2.110
C_4826,P_126,6.750
C_4204,P_102,2.686
C_4808,P_41,220
C_407,P_46,1.080
C_407,P_308,1.560
C_1102,P_41,118
C_1102,P_57,244
C_1102,P_245,75
C_4904,P_253,4.992
C_529,P_41,333
C_529,P_253,501
C_529,P_312,942
C_529,P_322,491
C_529,P_350,170
C_2961,P_41,366
C_2961,P_306,380
C_4251,P_8,545
C_2261,P_432,71
C_4905,P_297,500
C_957,P_8,270
C_957,P_38,1.972
C_957,P_58,793
C_957,P_333,9.900
C_2351,P_270,804
C_2351,P_310,339
C_1599,P_303,3.510
C_1676,P_185,1.125
C_1676,P_236,99
C_1676,P_284,260
C_1676,P_336,447
C_2324,P_221,649
C_2324,P_284,264
C_2324,P_289,200
C_4874,P_244,280
C_4874,P_264,190
C_275,P_432,320
C_135,P_297,1.793
C_135,P_297,3.000
C_135,P_432,630
C_4567,P_237,1.161
C_664,P_310,53
C_4906,P_297,330
C_4711,P_432,693
C_1261,P_236,222
C_1261,P_432,540
C_1418,P_310,180
C_1181,P_126,0
C_2858,P_220,1.100
C_2858,P_284,630
C_4907,P_432,588
C_3575,P_248,12.950
C_47,P_432,62
C_3538,P_65,1.645
C_1046,P_295,2.000
C_1046,P_296,462
C_3802,P_41,1.210
C_4252,P_8,550
C_4252,P_62,180
C_1265,P_76,140
C_1265,P_290,380
C_1265,P_350,60
C_3775,P_432,1.295
C_4650,P_297,546
C_856,P_185,73
C_147,P_432,128
C_1267,P_432,263
C_3201,P_8,144
C_3201,P_110,5
C_3516,P_328,751
C_1111,P_41,224
C_1111,P_236,180
C_1111,P_408,135
C_1111,P_419,8
C_976,P_41,960
C_976,P_185,1.230
C_976,P_377,1.440
C_156,P_156,4.520
C_51,P_432,382
C_1481,P_308,780
C_159,P_43,1.134
C_4908,P_41,520
C_2192,P_8,149
C_2192,P_110,5
C_303,P_432,680
C_1925,P_41,520
C_2832,P_308,450
C_3697,P_270,4.284
C_2079,P_310,220
C_4676,P_185,1.500
C_4676,P_201,1.759
C_4676,P_236,419
C_4676,P_284,660
C_2675,P_317,380
C_4909,P_264,384
C_2743,P_56,71
C_2743,P_76,136
C_3205,P_432,608
C_1126,P_308,1.950
C_443,P_310,53
C_1437,P_297,2.700
C_4485,P_297,225
C_1344,P_264,562
C_1344,P_420,683
C_564,P_220,436
C_564,P_284,120
C_1697,P_41,224
C_1697,P_244,140
C_3112,P_279,640
C_3112,P_364,576
C_3112,P_434,1.390
C_2124,P_65,936
C_2787,P_350,85
C_570,P_18,195
C_570,P_34,160
C_570,P_56,225
C_570,P_57,1.697
C_570,P_76,348
C_570,P_126,1.250
C_570,P_185,1.672
C_570,P_244,600
C_570,P_270,650
C_570,P_289,555
C_570,P_407,135
C_570,P_434,1.260
C_64,P_125,16.800
C_1623,P_284,130
C_1834,P_328,1.628
C_3393,P_303,7.905
C_2716,P_308,3.600
C_3289,P_8,360
C_3289,P_110,14
C_182,P_23,120
C_182,P_190,165
C_182,P_221,118
C_182,P_235,60
C_182,P_264,102
C_2692,P_432,638
C_66,P_377,2.160
C_4155,P_41,236
C_4155,P_185,317
C_68,P_432,111
C_1706,P_8,1.242
C_1010,P_56,375
C_2274,P_432,71
C_192,P_41,354
C_192,P_236,180
C_192,P_244,140
C_192,P_276,31
C_193,P_23,125
C_193,P_190,165
C_193,P_221,118
C_193,P_236,55
C_193,P_264,102
C_4308,P_7,255
C_4308,P_14,20
C_4308,P_246,294
C_1898,P_58,696
C_1898,P_364,1.152
C_1016,P_163,306
C_1016,P_248,1.480
C_1016,P_284,1.300
C_1016,P_306,7.000
C_1016,P_308,5.850
C_1977,P_232,4.752
C_1977,P_245,630
C_1977,P_361,7.144
C_1299,P_8,500
C_2553,P_288,125
C_1637,P_190,650
C_1637,P_221,313
C_799,P_87,2.437
C_799,P_270,520
C_1301,P_76,744
C_1301,P_185,1.114
C_1301,P_270,496
C_4701,P_297,360
C_3940,P_333,2.915
C_4910,P_236,104
C_4910,P_308,1.584
C_78,P_296,460
C_1143,P_41,1.560
C_1143,P_185,2.418
C_1143,P_236,392
C_1143,P_248,3.510
C_1143,P_244,180
C_3522,P_248,7.240
C_3184,P_173,320
C_3334,P_173,320
C_4911,P_297,900
C_1147,P_297,2.084
C_1071,P_297,165
C_1071,P_432,440
C_4069,P_245,420
C_4069,P_290,2.365
C_3593,P_43,560
C_4912,P_8,500
C_913,P_16,1.500
C_4913,P_41,238
C_4913,P_58,410
C_4913,P_289,278
C_4913,P_364,776
C_4914,P_41,546
C_4914,P_57,558
C_4914,P_236,196
C_213,P_289,89
C_214,P_38,207
C_214,P_185,164
C_214,P_200,161
C_214,P_284,80
C_214,P_333,393
C_214,P_364,267
C_214,P_377,240
C_1312,P_336,960
C_4915,P_432,300
C_811,P_173,255
C_811,P_382,364
C_1991,P_185,7.900
C_3437,P_432,457
C_4916,P_432,173
C_371,P_34,680
C_371,P_290,3.675
C_503,P_23,6.900
C_3944,P_206,3.828
C_105,P_41,1.196
C_105,P_236,465
C_105,P_284,508
C_3458,P_76,1.476
C_3458,P_174,88
C_3458,P_382,3.019
C_1030,P_270,900
C_1030,P_333,2.580
C_1239,P_235,230
C_1239,P_276,14
C_1240,P_235,230
C_1240,P_276,14
C_1845,P_41,119
C_1845,P_236,113
C_1845,P_289,175
C_247,P_432,760
C_2376,P_185,5.250
C_2376,P_305,2.170
C_2376,P_364,2.240
C_26,P_8,911
C_26,P_110,33
C_1395,P_43,576
C_4438,P_432,325
C_1093,P_432,1.350
C_1170,P_76,414
C_2569,P_57,325
C_2569,P_289,95
C_2569,P_312,685
C_2569,P_408,140
C_3601,P_41,440
C_3601,P_206,1.750
C_3601,P_236,96
C_3601,P_276,6
C_3601,P_350,340
C_1788,P_43,280
C_1668,P_41,118
C_1668,P_221,236
C_1668,P_312,204
C_2760,P_41,236
C_2760,P_190,330
C_2760,P_221,248
C_2760,P_236,124
C_2760,P_244,140
C_2760,P_276,14
C_2760,P_408,220
C_518,P_201,1.449
C_3280,P_26,1.950
C_3280,P_76,32
C_3796,P_26,5.850
C_3796,P_46,150
C_3796,P_76,76
C_2016,P_46,148
C_2016,P_245,70
C_2016,P_303,446
C_839,P_41,110
C_839,P_163,358
C_839,P_185,439
C_839,P_276,17
C_4740,P_432,759
C_529,P_23,230
C_529,P_41,1.022
C_529,P_65,3.042
C_529,P_163,735
C_529,P_264,920
C_529,P_276,6
C_529,P_312,1.130
C_529,P_322,345
C_529,P_350,425
C_2324,P_221,354
C_2324,P_248,600
C_2324,P_284,132
C_2324,P_310,115
C_275,P_43,567
C_539,P_432,840
C_135,P_297,4.224
C_135,P_432,936
C_135,P_297,1.125
C_419,P_156,798
C_419,P_185,1.110
C_419,P_220,361
C_2733,P_432,630
C_4907,P_432,683
C_4917,P_16,290
C_4917,P_432,365
C_3344,P_43,800
C_3538,P_382,1.523
C_2381,P_185,12.250
C_2381,P_306,4.960
C_2381,P_364,4.800
C_2029,P_46,594
C_2029,P_245,140
C_2029,P_290,1.183
C_2030,P_46,594
C_2030,P_245,140
C_2030,P_290,1.183
C_2031,P_46,594
C_2031,P_245,140
C_2031,P_290,1.183
C_971,P_284,15
C_3632,P_284,15
C_3345,P_361,158
C_4494,P_297,748
C_2227,P_408,69
C_426,P_8,350
C_4536,P_185,792
C_4536,P_288,76
C_149,P_266,2.100
C_1545,P_295,2.700
C_1545,P_296,702
C_1545,P_308,1.640
C_1187,P_297,146
C_4619,P_43,518
C_4619,P_185,3.850
C_2904,P_10,1.620
C_2904,P_121,620
C_2904,P_216,1.210
C_976,P_38,207
C_976,P_185,164
C_976,P_200,161
C_976,P_284,80
C_976,P_333,393
C_976,P_364,267
C_976,P_377,240
C_3543,P_43,675
C_1431,P_432,1.015
C_3259,P_289,555
C_3259,P_310,1.545
C_1484,P_41,477
C_1484,P_97,90
C_1484,P_336,1.328
C_1484,P_350,225
C_4918,P_297,453
C_1487,P_41,238
C_1487,P_97,45
C_1487,P_336,738
C_1487,P_350,150
C_681,P_432,40
C_1196,P_41,236
C_1196,P_200,168
C_1196,P_284,140
C_1196,P_408,68
C_1437,P_297,2.700
C_1282,P_43,160
C_1344,P_8,660
C_2172,P_216,4.464
C_2172,P_344,1.548
C_1443,P_16,543
C_1443,P_57,203
C_1443,P_270,1.020
C_2124,P_65,1.872
C_4919,P_432,1.350
C_1555,P_43,300
C_1056,P_270,400
C_1056,P_333,1.290
C_1057,P_270,400
C_1057,P_333,1.290
C_1058,P_270,600
C_1058,P_333,1.720
C_1059,P_270,400
C_1059,P_333,1.290
C_1060,P_270,400
C_1060,P_333,1.075
C_1892,P_23,714
C_1892,P_221,918
C_1892,P_303,5.200
C_1892,P_349,945
C_1892,P_408,198
C_3391,P_432,595
C_4920,P_60,4.681
C_2305,P_41,118
C_2305,P_57,407
C_2305,P_270,360
C_2305,P_284,140
C_2305,P_288,42
C_1623,P_41,132
C_1623,P_190,640
C_1623,P_284,65
C_1623,P_380,170
C_2126,P_57,581
C_2126,P_200,84
C_2126,P_284,195
C_66,P_38,207
C_66,P_185,164
C_66,P_200,161
C_66,P_284,80
C_66,P_333,393
C_66,P_364,267
C_66,P_377,2.400
C_2603,P_174,70
C_469,P_310,440
C_472,P_18,420
C_1453,P_16,543
C_1453,P_57,203
C_1453,P_270,1.020
C_696,P_297,508
C_2681,P_190,62
C_338,P_76,120
C_2909,P_60,2.090
C_2909,P_364,1.358
C_4921,P_8,105
C_4922,P_8,1.600
C_1020,P_308,1.560
C_2277,P_332,3.700
C_2199,P_297,744
C_2200,P_297,131
C_203,P_8,550
C_203,P_432,188
C_1304,P_7,2.160
C_1304,P_236,200
C_2654,P_264,480
C_1076,P_41,115
C_4340,P_57,325
C_4923,P_432,270
C_91,P_289,1.200
C_3362,P_16,1.535
C_3362,P_364,537
C_1907,P_65,2.037
C_102,P_432,743
C_1234,P_289,1.200
C_1235,P_38,403
C_1235,P_221,950
C_1235,P_284,240
C_1322,P_308,3.950
C_3340,P_65,970
C_3340,P_235,310
C_3340,P_245,280
C_3340,P_264,612
C_3340,P_276,21
C_2291,P_76,1.260
C_2291,P_284,660
C_26,P_173,240
C_26,P_382,1.170
C_1660,P_190,290
C_1660,P_270,260
C_1660,P_349,303
C_116,P_41,565
C_116,P_185,521
C_116,P_236,156
C_116,P_276,6
C_116,P_350,255
C_637,P_336,725
C_3666,P_432,665
C_516,P_58,60
C_1474,P_200,2.109
C_650,P_41,472
C_650,P_185,237
C_650,P_190,1.056
C_650,P_221,472
C_650,P_235,225
C_650,P_284,66
C_530,P_190,660
C_2868,P_41,119
C_2868,P_185,600
C_2868,P_244,280
C_2868,P_421,750
C_2024,P_52,966
C_2024,P_57,65
C_2024,P_308,2.400
C_2024,P_364,426
C_135,P_297,1.125
C_1182,P_336,1.305
C_2026,P_290,660
C_2963,P_34,300
C_2963,P_244,140
C_2963,P_322,119
C_3257,P_65,479
C_1886,P_264,480
C_4572,P_41,236
C_4572,P_185,1.170
C_4651,P_8,300
C_4651,P_113,12
C_2762,P_46,272
C_2762,P_76,128
C_4924,P_297,1.200
C_557,P_23,960
C_557,P_41,472
C_557,P_190,990
C_2302,P_432,381
C_3498,P_41,230
C_3498,P_185,370
C_3498,P_244,140
C_2675,P_57,1.389
C_1197,P_350,300
C_1197,P_397,636
C_4925,P_41,2.750
C_4925,P_57,1.770
C_4926,P_8,270
C_4259,P_96,140
C_4259,P_306,350
C_1625,P_57,590
C_1625,P_248,4.500
C_1625,P_289,175
C_1625,P_333,5.251
C_2817,P_432,375
C_4792,P_60,23.660
C_4792,P_322,952
C_793,P_308,1.900
C_1212,P_312,136
C_192,P_264,612
C_696,P_297,228
C_3520,P_41,330
C_3520,P_65,3.473
C_3520,P_276,12
C_3520,P_350,595
C_2879,P_76,136
C_4921,P_8,680
C_2277,P_200,805
C_2277,P_408,560
C_2277,P_434,708
C_1854,P_221,115
C_4216,P_43,600
C_1855,P_34,280
C_4927,P_8,540
C_195,P_38,1.575
C_195,P_174,4.600
C_195,P_248,450
C_4928,P_432,420
C_2060,P_190,2.295
C_2060,P_270,1.736
C_4701,P_43,1.170
C_2849,P_328,473
C_200,P_97,126
C_200,P_229,264
C_4460,P_38,1.238
C_4460,P_60,749
C_1359,P_270,2.006
C_1359,P_333,4.770
C_2526,P_41,595
C_2526,P_185,385
C_2527,P_26,1.080
C_2527,P_60,1.540
C_2527,P_263,3.024
C_2527,P_279,6.888
C_4929,P_43,1.500
C_3333,P_308,1.290
C_2402,P_220,220
C_2402,P_284,240
C_1303,P_58,660
C_1303,P_96,280
C_1303,P_310,770
C_1303,P_364,600
C_3589,P_432,616
C_905,P_76,5.664
C_3590,P_60,738
C_3184,P_297,1.490
C_1714,P_65,735
C_1714,P_432,1.540
C_4547,P_432,120
C_2403,P_76,120
C_2403,P_245,140
C_2403,P_290,878
C_2418,P_220,115
C_2418,P_254,94
C_2418,P_284,65
C_486,P_8,495
C_707,P_65,509
C_1072,P_308,4.050
C_711,P_200,81
C_712,P_41,357
C_712,P_284,186
C_712,P_336,1.047
C_4930,P_253,333
C_4930,P_312,2.492
C_4499,P_432,51
C_4500,P_432,171
C_349,P_297,275
C_3174,P_308,1.424
C_3174,P_352,394
C_3593,P_43,560
C_3742,P_60,7.220
C_3742,P_216,840
C_3742,P_308,3.465
C_3742,P_336,2.800
C_3742,P_344,301
C_3742,P_364,2.550
C_913,P_432,70
C_2419,P_8,495
C_2419,P_432,113
C_1982,P_245,140
C_1982,P_290,860
C_1774,P_58,63
C_4931,P_288,965
C_1987,P_52,280
C_1987,P_245,280
C_1987,P_290,430
C_3847,P_57,134
C_3847,P_185,162
C_3847,P_269,285
C_3847,P_289,95
C_2394,P_432,747
C_2206,P_41,119
C_2206,P_185,273
C_598,P_41,116
C_598,P_185,1.368
C_598,P_208,520
C_598,P_288,312
C_598,P_306,1.750
C_86,P_41,118
C_86,P_57,116
C_86,P_175,95
C_86,P_185,474
C_86,P_220,63
C_86,P_245,140
C_4932,P_216,840
C_4932,P_344,301
C_600,P_19,1.540
C_600,P_65,1.663
C_600,P_253,823
C_600,P_276,25
C_600,P_350,340
C_88,P_38,1.387
C_88,P_185,2.079
C_88,P_201,4.375
C_88,P_245,750
C_88,P_310,990
